-0.123067,-0.004322,-0.383713,0.041546,0.268427,-0.453082,0.267,-0.067584,0.747773,0.466026,-0.242312,0.064872,0.243434,0.121471,-0.63703,-0.277674,0.437895,0.019195,-0.256342,-0.074028,-0.267904,-0.170222,0.652531,-0.04787,0.413397,0.097535,0.375082,0.935374,0.035998,0.124635,-0.080924,0.415928,-0.011527,-0.382749,-4.975398,-0.616298,0.224867,-0.1886,0.073964,0.153724,0.061276,-0.109831,0.465402,0.110546,0.171314,0.683643,0.004985,0.326972,2.206705,-0.191937,0.057644,0.77774,-0.781224,0.521637,-0.877044,-0.769704,-0.087418,-0.088261,0.676066,0.216382,0.016256,0.000801,-0.219811,-0.613029,-0.128356,0.341545,-0.085426,-0.59496,-0.594385,-1.056604,-0.101393,-0.487762,-0.316243,-0.159042,-0.327028,-0.261133,-0.111994,0.068554,0.09555,0.624992,-0.354997,0.595733,-0.760202,0.93538,-0.030038,-0.543174,-0.12386,-0.003285,0.012893,-0.408257,0.179067,0.107448,-0.360771,-0.366774,0.208608,0.184071,-0.571046,0.255637,-0.165335,-0.05572
0.188281,0.448581,-0.52009,0.023813,0.137904,0.24935,0.335707,0.0639,-0.273539,-0.471591,-0.061039,0.03527,-0.003345,-0.365641,-0.195858,0.384655,-0.693967,-0.338293,0.069904,0.068016,0.173535,0.173114,-0.17166,0.461052,-0.254993,0.08202,0.086342,-0.446281,-0.022824,0.1863,-0.316063,-0.40282,-0.150742,0.274341,-2.462943,0.126009,0.041177,0.234746,0.385533,0.032554,-0.195868,0.155676,-0.339879,-0.053974,0.335333,0.723312,0.161116,-0.208303,0.574722,0.36653,0.010116,0.242469,0.27849,-0.314232,-0.005011,-0.144771,0.434019,0.195927,-0.165879,0.168338,-0.104462,-0.436244,-0.326292,0.046067,-0.384484,-0.054106,0.114281,-0.254232,-0.104033,0.286868,-0.491608,-0.1388,-0.0769,0.14532,-0.618594,0.007481,-0.142453,0.393727,0.074572,0.027908,0.11159,0.225503,0.598843,-0.003235,-0.108664,-0.2666,0.199473,-0.147967,-0.549582,0.088496,0.271004,-0.007787,-0.366792,-0.1767,-0.613204,0.037402,0.22994,-0.249593,-0.18814,-0.397094
0.712315,0.451855,-0.437212,0.212871,-0.072369,0.319236,-0.959454,-0.158737,-0.501155,0.0925,0.076876,0.042244,0.378564,0.283702,0.263587,0.173709,-0.341073,-0.259136,-0.071866,-0.425453,0.28655,0.263612,-0.342698,-0.145949,-0.29382,-0.186869,-0.427107,0.619863,-0.086802,-0.797059,0.170718,0.024297,0.570075,0.256928,-4.926018,0.514536,0.280035,0.158272,0.068789,0.124438,-0.086849,0.369198,0.007385,0.297101,-0.787556,1.140678,-0.026142,-0.272391,2.919621,-0.04049,0.299068,-0.252353,-0.202618,-0.293494,-0.681002,-0.342504,-0.71229,0.0658,0.167623,-0.007385,0.205529,0.170214,-0.338053,0.018359,0.320876,-0.144194,-0.252738,0.116562,0.095675,-0.057979,-0.106737,-0.11789,-0.278365,-0.037709,-0.172424,0.154439,-0.640813,0.422763,-0.012916,-0.366512,-0.00811,0.1187,0.062321,1.14529,0.052823,0.202805,0.19138,0.015325,0.202036,-0.561087,-0.103898,-0.015604,-0.322272,-0.289347,-0.439183,-0.184014,-0.239805,-0.322241,0.254296,-0.464681
0.31146,-0.215768,-0.514635,-0.011156,0.388411,0.022125,-0.216081,-0.12287,0.529075,0.119644,-0.25132,-0.182255,-0.657612,0.049813,-0.186316,0.400616,0.003345,0.096975,-0.41634,-0.799912,-0.354493,0.33192,0.272316,-0.102973,-0.089347,0.364105,0.049481,0.155092,0.102861,-0.355221,-0.709914,-0.022191,-0.065507,-0.426309,-5.466698,-0.156302,0.070192,-0.411725,0.100796,-0.278465,0.164443,0.298871,0.261092,-0.233443,0.436889,1.48801,-0.787662,0.229688,2.204887,0.321205,0.143826,0.20201,-0.055334,-0.173936,-0.141247,-0.691722,0.223515,0.479974,-0.603496,0.432512,-0.295376,-0.469864,-0.431833,0.1151,0.015458,0.077772,-0.435911,0.138508,-0.05785,-0.120115,-0.145766,-0.029704,0.192128,-0.260887,-1.179067,-0.2684,-0.025899,0.40188,0.132868,0.778816,0.174015,0.212707,-0.111579,0.841611,-0.193575,-1.025673,0.341085,-0.05928,-0.213916,-0.817423,0.965158,0.237083,0.085923,0.142584,-0.097193,0.147627,0.082097,-0.214646,-0.738632,-0.27532
0.022924,0.729183,0.031893,0.860549,0.729841,0.938465,0.082524,0.247087,0.025044,-0.33804,-0.09496,0.013685,0.033332,-0.050271,-0.066761,0.759638,-0.480908,-0.274212,0.27099,0.022842,-0.147113,0.194943,-0.487403,-0.124306,-0.406664,1.24802,-0.409952,-0.231796,0.646127,0.080026,-0.143353,-0.309317,0.072313,-0.822277,-1.096629,-0.308289,-0.125322,-0.382998,-0.406168,0.205,-0.11338,0.240576,0.297908,0.80054,0.375215,0.118533,-0.245771,-0.270142,0.922075,-0.493901,0.529908,-0.668602,0.458754,0.353254,0.703886,-0.593549,0.308894,0.076493,-0.902461,0.779361,-0.266683,-0.211627,-0.538481,0.63798,-0.351879,0.489712,-0.599923,0.126645,-0.151376,-0.009031,-0.589398,-0.163416,-0.706466,0.117691,-0.15209,-0.227267,0.173775,0.913812,0.379163,0.222359,0.084292,0.025213,-0.114068,-0.250563,0.42185,0.06486,0.095358,-0.125373,-0.40564,-0.017107,0.181474,0.450569,0.366293,0.445457,0.609887,0.802567,0.137791,0.066643,-0.171899,-1.262747
0.155336,-0.599326,0.096311,-0.844755,0.525127,0.149879,-0.190599,-0.174469,0.691919,0.133214,-0.682195,0.606232,1.274536,-0.152651,0.989866,0.109118,-0.14132,0.969356,0.807597,-0.122635,0.769877,0.572316,-0.478766,-0.274037,-0.017437,-0.720554,0.608845,0.213987,-1.219455,-1.380596,-0.544373,0.027436,-0.217106,-0.639658,-2.178834,-0.198537,0.268039,0.347105,-0.514812,0.528388,0.407719,-0.259047,0.089367,-0.464587,0.306347,-0.359465,-1.3542,-0.372527,0.090531,0.4859,-0.267757,-0.216828,0.702391,-0.227103,0.640467,-0.190224,-0.552398,-0.046412,0.205558,0.056735,-0.330472,-0.037299,-0.583853,-0.272902,1.165833,1.169403,-0.099323,-0.456513,-0.5803,0.00611,-0.348906,-0.839247,0.158338,0.116326,-0.735574,-0.198769,-1.105103,0.233298,0.32401,0.922541,-0.557512,-0.504722,-0.190075,1.09324,0.090557,-0.659851,-0.721742,-0.902172,0.717217,-0.484647,0.355524,0.315355,0.867091,-0.271672,0.100935,-0.855631,0.211326,-0.059473,0.39343,-0.243292
0.151148,-0.039636,-0.839902,-0.594963,0.382967,-0.572791,-0.212752,0.003383,0.737387,0.339969,0.932315,0.246237,-0.655264,0.200014,0.499715,0.769584,-0.056915,-0.290662,0.476454,0.804225,0.126995,-0.112651,0.170844,-0.892976,-0.531991,0.327828,0.113946,0.01953,0.428524,-0.127216,-1.027882,-0.278996,-0.288926,-0.345838,-1.378218,-0.606854,0.69121,0.802778,0.933199,0.375069,-0.327084,-1.046135,0.341476,-0.15427,0.619932,-0.103576,0.047755,0.282285,-0.190024,-0.513166,-0.791318,0.061123,0.830035,-0.188882,-0.923984,-0.417334,-0.534556,-0.419739,-0.345234,-0.231448,-0.250245,-0.186769,-0.318287,-0.17422,-0.956079,0.723933,1.560165,-0.073416,0.078155,0.016639,-0.578313,0.480753,-0.574596,-0.015795,-0.62243,-0.082065,-0.236206,0.751698,0.888869,0.077882,0.777031,0.698739,-0.123447,-0.472316,-0.526932,-0.381541,0.112352,0.196371,-0.00812,-0.723656,0.440234,-0.288982,-0.217686,0.775157,-0.947016,-0.380818,0.271744,-0.759522,-0.233649,-0.198059
0.420471,0.41553,-0.467367,0.184316,-0.243665,0.293194,0.53135,-0.07067,0.364639,-0.012086,0.284295,0.08508,0.356868,-0.379642,-0.086723,0.084652,-0.502369,-0.348154,-0.048551,-0.152339,-0.130029,0.312009,-0.333074,0.251087,-0.186726,-0.008605,0.447914,-0.397817,0.180065,0.085516,-0.143843,0.072079,0.225335,0.367292,-1.832791,0.290599,-0.101361,0.126389,0.290306,-0.195825,-0.674085,-0.164757,0.323931,-0.446964,0.063905,0.134253,-0.119888,0.383546,0.229535,0.314619,0.295744,0.52393,0.228757,-0.209311,-0.158477,-0.313871,0.330547,0.224255,-0.301225,0.579794,0.010789,0.173622,-0.154298,-0.240022,-0.416782,0.234105,0.085619,-0.159771,-0.099847,0.286865,-0.739914,0.178339,0.232833,-0.205915,-0.641359,-0.202451,-0.234139,0.266691,-0.028811,-0.215638,0.048056,0.040163,0.212367,0.273199,-0.082741,-0.222806,-0.04652,-0.074295,-0.219065,0.203333,0.550059,0.187787,-0.003363,0.016596,0.056314,0.10243,0.121463,-0.065302,-0.058029,-0.266198
0.889338,-1.332052,0.78899,-0.176665,0.483844,0.527392,1.059551,0.22882,0.075494,0.321494,-0.361897,-0.948175,0.319254,-1.485253,-0.242981,0.118591,0.596841,0.024832,0.040123,0.311924,-0.182184,-1.434014,0.045592,0.242179,-0.222074,0.741601,-0.650722,0.419475,0.17086,-0.13312,-0.163991,-0.522759,0.272294,0.458611,-0.315507,0.601292,0.39588,0.022459,-0.032041,-0.044901,-0.631306,0.806261,0.399413,0.181745,-0.655367,1.875022,-0.108933,-0.857333,0.718088,-0.144393,0.790779,-0.796178,0.036416,0.455687,-1.167051,0.014951,0.224457,-0.708217,-0.454589,-0.440176,-0.167913,0.404259,-0.264819,-0.00881,-0.029369,0.000526,0.443748,0.730038,0.274962,-0.774918,0.018898,-0.596795,0.020031,0.020306,-0.133663,1.066331,0.750735,-1.115065,-0.261057,-0.35187,-0.089446,0.270711,0.386129,-0.233568,-0.122548,-0.199146,-0.040547,0.129341,-0.288842,0.195908,-0.390239,-0.4417,0.830837,0.92815,-0.088721,-0.149435,-0.379639,-0.379401,-0.139535,0.083609
0.188719,0.210194,-0.235916,-0.303419,0.867502,0.506399,-0.263638,-0.063334,-0.086628,0.190274,0.091792,0.192046,-0.513742,-0.165284,-0.240175,-0.075227,-0.445659,0.149084,-0.119398,-0.101324,-0.519586,-0.238416,-0.524512,-0.353849,-0.131283,0.607108,-0.197231,-0.29709,0.272492,-0.278323,-0.102134,-0.033213,0.507813,-0.361682,-4.929897,0.255734,-0.114665,-0.432431,-0.05383,0.75222,0.34257,0.255242,0.408648,-0.184767,0.065399,0.61689,-0.355877,0.352137,2.888155,-0.152336,-0.311076,-0.447899,0.032704,0.601886,-0.107584,-0.451629,-0.680792,-0.036666,-0.430569,0.326785,0.409681,0.156117,-0.577872,0.03498,-0.726336,0.239369,-0.317178,-0.008819,-0.342311,-0.212621,-0.06502,0.185408,0.087241,-0.105338,-0.057129,-0.245924,0.053752,0.174898,0.381543,0.276002,0.14348,0.459676,0.218067,0.829101,0.35182,-0.40273,0.420953,0.053354,-0.165489,-0.325513,-0.324933,0.452949,0.051151,0.375408,0.393245,0.262088,-0.411701,0.054058,-0.073287,0.206842
-0.473739,-0.234907,-0.552262,-0.051956,-0.104473,-0.070146,0.931653,-0.022594,-0.244175,-0.406135,-0.223691,-0.185817,0.337098,0.038089,0.69214,-0.182466,-0.224143,-0.469259,-0.092663,-0.425234,0.150111,0.297049,0.226017,0.511284,1.086102,-0.505776,0.591411,-0.823233,-0.307652,-0.244566,-0.165448,0.342483,0.248017,-0.43632,-2.336074,-0.301748,-0.035617,0.163572,0.044693,0.283768,-0.165743,-0.695067,0.653834,-0.407379,-0.543424,-0.388554,-0.340334,0.038265,1.160964,0.489937,-0.283788,0.224388,0.050792,0.469197,-0.318708,-0.095934,-0.056911,0.013416,-0.083413,-0.265265,0.474321,-0.294468,0.04862,-0.114381,-0.428599,0.51339,0.526021,-0.728271,0.424526,0.922388,-0.011715,-0.519596,0.81182,0.275646,-0.702354,0.240833,-1.160754,0.17271,0.131565,0.24978,0.728151,0.646361,-0.35949,0.520319,-0.73409,-0.186594,-0.456764,0.08631,0.535908,0.587637,-0.06343,-0.237238,0.410377,-0.223051,0.068627,-0.504461,-0.150258,-0.530097,0.368925,0.237149
-0.074365,0.557174,-0.163892,0.676663,1.124047,0.086672,0.252979,-0.209408,1.047037,-0.077266,-0.602978,0.631147,-0.458583,-0.002793,0.776188,0.470156,-0.562489,-0.271308,0.028414,0.373118,-0.509717,0.341832,-0.174787,0.173066,0.284887,0.72299,0.115615,-0.540275,0.161589,0.96025,0.238153,0.66566,0.579832,-0.391139,-2.125104,-0.705091,0.13073,-0.113977,-0.462665,1.016208,0.243408,0.367516,0.301168,-0.390636,0.163113,0.327408,0.441992,0.098452,0.545666,-0.674898,-0.269378,-0.065223,-0.27649,0.448561,0.21211,0.264131,0.658165,-0.743675,-0.649577,-0.318632,0.370688,0.189066,-0.158393,0.306142,-0.590966,0.519808,0.294461,-0.199082,-0.029188,-0.11713,-0.462803,0.050961,-0.740298,0.065595,-0.731969,0.095482,-0.953993,0.796112,-0.032522,0.56267,-0.506344,0.996423,-0.458614,-0.292556,0.187123,-1.131639,0.236525,0.451963,0.689023,-0.519377,0.287868,0.28796,0.503839,0.376156,0.045007,0.17851,-0.027469,-0.976681,-0.507547,-0.15453
0.764294,-0.414139,-1.220517,0.132685,-0.248252,-0.060405,0.032199,-0.510539,0.11678,0.477681,1.645167,-0.64268,1.052334,-0.653498,0.68325,0.056215,-0.321627,-0.326435,0.515407,0.117339,-0.326704,1.128882,-0.007187,0.987019,-0.197406,-0.971607,0.570392,0.509786,-0.613698,-0.208958,0.166245,0.357856,0.146822,-0.637287,-2.470139,0.309813,-0.203932,-0.025394,0.452717,-0.412195,-0.563693,-0.703273,-0.266889,1.044606,-0.700898,0.943149,0.976962,0.4034,-0.159325,0.7441,0.828554,0.749765,0.122321,0.509835,-0.228385,0.279648,0.412225,0.600824,0.083498,0.801617,0.176347,0.776337,0.418147,-0.73501,0.172145,-0.036229,-0.570857,0.774477,0.36651,-0.405339,0.483965,0.398861,-0.248152,0.764156,-0.369296,-0.098725,-0.16136,0.202664,0.462787,0.157429,0.896369,0.050705,-0.013349,-0.211078,0.096646,-0.129251,0.35273,-0.244677,0.695923,0.118224,-0.457388,0.716153,0.305281,-0.120181,-0.834783,-0.246856,0.320379,0.104146,0.907865,-0.530957
-0.354934,-0.347985,0.259491,0.125477,0.320891,0.445433,0.097994,-0.493252,-0.118789,-0.371153,0.286184,-0.353707,0.572086,0.422899,0.078658,-0.267422,-0.181863,-0.374373,0.116721,0.048265,-0.726796,-0.8742,-0.108387,0.479826,-0.097877,-0.140195,-0.179247,-0.28005,-0.193988,0.721347,-0.160865,0.704468,-0.474804,0.724075,-1.4253,-0.250506,0.184843,-0.084695,-0.287024,-0.448531,0.16802,-0.051452,-0.038285,0.435289,0.031337,0.671378,0.411272,-0.509266,1.634556,-0.810782,0.432073,-0.403537,0.129092,-0.819335,-0.428977,-0.092688,0.054606,-0.140238,0.118164,0.232161,-0.057948,-0.332945,-0.173666,-0.000437,-0.792273,0.025041,-0.556227,-0.86857,-0.419702,0.09106,0.569987,0.242607,-0.189334,0.07338,-0.062901,0.352682,0.749653,0.043387,-0.395836,0.806443,-0.870367,0.18028,-0.524576,0.49715,-0.091652,0.732429,0.049602,0.076973,-0.664356,-0.40887,0.202933,-0.315538,0.275517,-0.42037,0.111348,-0.073107,0.599743,0.024053,0.049378,0.260516
0.494001,0.272148,-0.594959,-0.855059,0.559861,0.270949,-0.205932,0.74584,-0.34484,-0.283575,-0.378767,-0.068053,0.286847,0.076803,0.170509,0.313978,-0.197824,-0.426762,0.111123,0.921733,0.611343,0.302916,-1.174177,0.435516,-0.302514,-0.339533,-0.226404,0.39309,-0.614318,-0.372348,0.534193,-0.026508,0.126154,0.599219,-2.622899,0.768377,-0.398466,-0.270696,-0.301485,-0.021341,-0.61027,0.294625,-0.297235,-0.59251,-0.847262,0.001264,0.08546,-0.31105,0.298887,-0.180037,0.534545,0.188149,-0.018508,0.130137,-0.398272,0.511838,0.23962,-0.4087,-0.744773,0.144464,0.80309,-0.985673,-0.084364,-0.01719,-0.56402,-0.012549,-0.354139,-0.122317,-1.141079,0.391702,-0.768351,-0.059735,0.368521,-0.111929,0.350748,-0.551299,0.241503,0.542378,0.22289,-1.065195,-0.119128,0.532486,0.877054,1.006118,0.556971,-0.140311,0.108599,0.057284,-0.91382,-0.34361,0.167258,0.797666,-0.532913,-0.195735,0.006746,0.35527,0.308521,0.013129,-0.597672,-0.710768
