0.968953,0.016011,0.016349,-0.144208,0.094643
1.016207,0.048283,0.153968,0.0875,0.001825
0.89652,0.207604,0.101275,0.031138,-0.260169
0.977512,-0.013615,0.019664,0.045014,0.037435
1.184724,-0.235413,0.105012,0.104712,-0.03592
1.070449,-0.116693,-0.057296,-0.074836,0.017974
1.165298,0.224921,0.116726,-0.081298,0.033088
0.851566,-0.203336,-0.034975,0.014224,0.018184
0.924401,0.187617,-0.093998,-0.13008,-0.009222
0.897334,-0.012207,-0.114977,0.064286,0.03473
1.10166,0.142308,0.196991,-0.144254,0.150257
0.925073,0.111425,-0.032324,0.067276,0.150716
1.172596,0.054589,-0.106606,-0.048156,0.050406
0.981549,0.14401,0.052216,0.013663,-0.036558
1.047775,0.053797,-0.058698,0.056158,-0.135006
1.039657,-0.094849,0.047101,0.106637,-0.20125
1.050256,-0.126275,-0.086637,0.036922,0.09674
0.947914,0.123731,-0.160927,0.146284,0.194441
1.147403,-0.333021,-0.042788,0.016978,-0.093824
0.935661,-0.042524,-0.16946,0.080887,0.257631
0.974597,-0.139103,0.013227,0.124719,0.101471
1.020992,-0.061954,0.262995,0.05623,0.060315
1.227442,0.021544,-0.026198,0.032254,-0.004683
1.142694,0.097382,0.198232,-0.001346,0.13249
0.957101,0.070301,-0.023152,-0.160732,0.067105
0.994108,0.090017,0.06853,-0.10807,0.109807
0.999443,-0.071417,0.102704,-0.086374,-0.021753
1.201008,-0.001242,-0.122592,0.16353,0.065983
0.848516,0.126101,0.13604,0.105025,0.0736
0.930866,-0.1536,-0.164836,-0.034177,-0.023225
1.143918,-0.018962,0.101654,0.094739,0.093591
1.02915,-0.010443,-0.273678,-0.143718,-0.055916
1.270756,-0.110715,-0.026885,-0.084112,0.172828
0.99276,-0.070363,0.043866,-0.120785,0.024264
0.734228,0.019713,-0.004854,-0.022094,-0.160822
0.954804,-0.149837,0.004225,0.232003,0.090293
0.946336,-0.124217,0.170365,-0.148333,0.031089
0.946472,-0.011293,0.231298,0.032555,0.121006
0.882594,0.113314,0.05165,0.026554,-0.220169
1.068356,-0.129385,-0.172855,0.121163,-0.116174
1.083837,-0.003475,-0.027218,0.051191,-0.063741
1.06146,0.039938,-0.004086,-0.061125,0.025455
0.824048,0.099557,-0.015335,0.011695,0.07054
0.939064,0.048726,-0.035823,-0.020084,-0.024981
0.977087,0.080296,-0.134267,0.010518,-0.110332
1.045342,-0.034396,-0.095169,0.003697,0.04423
0.953511,0.023702,-0.014188,0.055732,-0.027376
0.945158,-0.035636,0.036097,-0.099018,-0.212859
0.993666,0.031415,-0.060776,0.054024,0.029471
0.965402,-0.096721,0.027446,-0.19926,-0.072392
0.957749,0.113781,-0.182793,-0.136736,-0.025206
1.110125,0.034277,-0.013763,-0.076414,0.024672
0.882603,0.088067,0.08569,0.02438,-0.053671
1.07735,-0.156938,0.249352,-0.027695,-0.183788
0.968576,-0.004262,0.030977,0.054155,-0.006103
1.0362,-0.141514,0.030001,0.121978,-0.090131
1.011541,0.046365,0.018835,-0.031078,0.061667
1.114677,-0.148726,0.1378,0.039153,0.13995
1.007171,-0.13711,-0.029052,-0.115922,0.059698
1.144788,-0.054348,0.202294,-0.079149,-0.139391
0.89979,0.020745,0.011564,0.023508,0.098667
1.061325,-0.167794,-0.07844,0.058672,0.049362
0.993988,0.02644,-0.17406,-0.080565,-0.124237
0.961144,-0.078114,0.037337,0.014067,-0.007599
0.999555,0.013578,0.094838,-0.070384,-0.118279
0.879185,0.083823,0.048386,-0.064959,-0.007679
0.989595,0.132492,-0.135941,-0.01738,-0.144826
0.977154,0.168261,-0.013652,-0.045264,-0.146042
0.955691,-0.179977,-0.06889,0.077739,0.004994
0.959869,-0.064432,-0.068123,-0.062627,0.153427
0.983305,-0.071973,0.210927,0.000574,0.047392
1.003103,-0.055342,-0.024499,-0.054768,0.085563
0.890899,-0.010893,0.1659,0.134882,0.046718
1.002762,-0.040205,0.141355,-0.144596,-0.039361
0.939678,-0.053128,0.151248,0.075637,0.155649
1.103429,-0.019157,0.015672,-0.007447,0.019634
1.24044,-0.006017,0.05032,0.075267,0.045087
0.959935,-0.013633,-0.041378,-0.016457,0.229865
0.911475,-0.065838,-0.070062,0.005912,-0.065377
1.026201,0.014077,0.040064,0.027805,-0.08509
0.909353,-0.073834,-0.051777,0.055032,-0.025649
0.867455,-0.009173,0.034266,0.045948,0.030747
1.037711,-0.150031,-0.166354,0.034818,0.049574
1.005603,-0.120719,-0.092062,0.006487,-0.038045
1.043263,-0.122677,-0.109107,-0.051313,-0.106974
0.962134,0.303799,0.023084,0.140582,0.072694
1.064314,0.083431,0.019884,0.061089,0.095465
0.985912,0.159333,0.074733,0.039901,-0.169021
0.945368,-0.13396,-0.218867,-0.064406,-0.06076
0.950922,-0.047716,0.031861,-0.016092,-0.084648
0.947399,0.087966,0.066076,0.024985,-0.020883
1.114685,-0.120419,0.139375,-0.063188,-0.168983
0.813412,0.12426,-0.025866,-0.137407,-0.018383
0.993698,-0.224252,-0.133631,-0.084101,-0.095602
0.959182,-0.00037,0.096453,-0.064075,0.054317
0.846938,0.063477,-0.024017,-0.027913,-0.078973
0.952157,-0.072577,0.096285,0.01107,-0.122795
0.98975,-0.097095,-0.059823,-0.068253,0.023601
0.799097,0.008403,0.029047,0.112463,0.203703
1.091492,-0.143642,0.039914,-0.159682,-0.028094
1.105118,-0.209147,-0.036385,-0.057521,-0.065635
1.064856,0.027433,-0.019777,-0.040311,0.048582
1.05959,0.185742,0.060876,0.141883,0.120187
0.996059,-0.062524,-0.014821,0.044395,0.101592
0.908931,0.00963,-0.051085,-0.072645,0.13885
1.109228,0.022832,0.076053,-0.047643,-0.015753
1.006224,0.007721,-0.093953,0.05785,0.241909
1.032536,0.172026,0.105329,0.125306,-0.108905
0.998245,-0.058576,-0.029541,-0.153263,0.214079
0.963464,-0.004589,0.071586,0.007309,0.091418
1.036733,0.017426,-0.13246,0.101678,-0.057786
1.092307,0.052823,0.252478,-0.088462,-0.082
0.956246,0.245813,0.017563,-0.085722,0.022634
0.919424,-0.106846,0.068958,0.056653,0.226051
0.892425,-0.167591,0.085889,0.110317,-0.119014
0.937667,-0.123643,-0.053691,0.04832,0.076456
1.040223,-0.036716,0.060464,-0.037649,-0.086308
0.900722,-0.094844,-0.018498,0.028593,0.153143
0.961323,-0.043488,-0.189169,-0.035443,0.057433
0.918485,-0.134506,-0.059227,-0.032737,-0.110192
1.012683,0.031933,-0.108939,-0.039518,0.067965
1.061448,-0.182865,-0.166942,-0.012355,-0.049268
0.938555,0.001729,-0.239875,-0.095856,-0.051858
1.10226,0.064246,0.091862,0.062201,0.090025
0.864824,0.042431,-0.151177,0.100665,0.067111
1.08029,-0.161094,-0.054208,0.002526,-0.149298
0.797263,0.045442,-0.147438,0.036527,0.06192
1.004151,0.037992,0.069942,0.037211,-0.042607
0.852913,0.105173,-0.053518,0.151159,0.27216
0.951715,-0.074833,0.138872,-0.054973,0.140219
1.071635,0.019999,0.101677,-0.067525,-0.109801
0.963182,-0.049876,0.058298,0.10006,-0.060982
1.205888,0.131907,-0.105111,-0.144653,0.058804
1.018484,-0.102239,-0.082402,-0.036304,-0.154977
0.890544,-0.174754,-0.001142,0.018933,0.011694
0.942655,-0.104489,0.210122,-0.198195,-0.122952
0.965829,0.101865,-0.176823,-0.013461,-0.125199
0.966937,-0.038708,0.068684,0.035605,-0.092357
1.017817,-0.04779,-0.014744,0.096227,0.036011
1.146645,0.096355,0.085274,-0.04626,-0.022633
1.110858,-0.112448,-0.133111,0.267809,-0.068566
1.054108,-0.114534,-0.088737,-0.190842,-0.064099
0.929379,0.045436,-0.085808,-0.08704,0.00465
1.091795,0.16081,-0.039004,-0.020098,0.00782
0.940862,0.029975,0.079642,0.008837,-0.002717
0.959999,-0.149885,-0.038488,0.11499,0.042241
0.945434,-0.037679,0.18306,-0.022913,0.143983
0.908529,0.17062,0.001367,0.068983,-0.067444
0.916816,-0.098385,-0.068732,0.136223,-0.047186
1.147878,0.115901,0.050513,-0.035881,0.06022
0.947416,-0.010082,0.037653,0.050533,0.167903
1.033228,-0.151457,-0.022911,-0.178683,-0.213589
1.024312,-0.109834,-0.1728,-0.085292,0.0857
1.113252,0.09862,0.042031,-0.05981,0.007043
1.087797,-0.081139,0.067948,0.071418,-0.137151
1.060819,-0.134256,0.045991,0.078451,0.18147
0.922054,-0.129343,0.018373,0.004257,0.181075
0.935806,0.028591,0.165778,0.069731,0.161709
1.073237,0.105282,0.049076,-0.01042,0.086069
1.056663,-0.079561,0.059199,-0.052597,0.11977
1.169537,-0.0896,0.10432,0.123501,0.145888
1.047285,-0.085796,-0.061487,-0.04409,0.027384
1.089977,-0.014691,-0.031492,0.090706,0.027894
1.020443,-0.01215,-0.128949,0.017728,0.037782
0.683644,0.035832,-0.069401,-0.022817,-0.016362
0.982894,0.028474,-0.18178,0.100848,0.004742
1.114034,-0.076912,0.043691,-0.048127,-0.023572
0.993578,0.069085,0.065295,0.102443,-0.117758
1.075606,-0.008302,0.13409,0.143364,0.20943
1.022552,0.15508,0.101306,-0.080304,0.004911
1.166778,0.14706,-0.054801,0.055404,-0.061485
1.104041,0.121463,0.056351,-0.092749,0.106763
0.841772,-0.112029,-0.05614,-0.075058,-0.044293
0.889118,-0.008199,-0.015895,-0.052729,-0.010241
0.901282,0.055162,-0.193599,0.029382,0.007647
1.058868,0.016952,0.16986,-0.098732,-0.01517
1.142534,-0.044631,-0.059618,-0.195753,-0.125457
1.043418,0.07473,0.162594,0.060675,-0.033768
0.699833,0.049007,0.118464,-0.143871,-0.033214
0.9916,-0.076677,-0.063151,0.04885,0.062615
1.072014,-0.130234,0.132347,-0.107348,-0.001808
0.923624,-0.005922,-0.071533,0.060067,0.076751
0.958257,-0.0292,0.05982,-0.128678,0.013539
0.917305,-0.031675,0.154718,-0.091654,0.013866
0.987371,0.069245,0.225807,0.077755,0.081681
0.917245,-0.01826,0.120906,-0.109851,-0.131837
1.047646,-0.105684,-0.010212,-0.032092,-0.085844
1.031228,-0.054006,0.081642,0.061272,0.044289
0.913469,0.064922,0.058187,-0.080939,-0.04161
1.037321,0.09288,0.11441,0.029278,0.148367
1.026034,-0.148835,-0.006808,0.126817,0.067091
1.061704,-0.130779,0.137995,-0.064718,0.109115
0.928162,-0.013264,0.190387,-0.000008,0.032687
1.019619,0.070143,-0.046679,0.034444,-0.083127
0.867046,0.059544,0.039412,0.012015,0.008677
1.006234,-0.040973,0.010068,-0.011638,-0.030129
1.102122,-0.12086,0.024344,0.157692,-0.043652
1.090769,-0.227711,-0.084411,-0.061084,-0.24976
0.825571,-0.0595,-0.046703,-0.051715,-0.1671
0.88739,-0.16346,-0.078926,-0.03303,-0.149749
0.775377,0.018145,0.069736,0.064743,0.003719
1.038549,0.045362,-0.001364,-0.029175,-0.196029
1.115984,0.064567,-0.039519,0.080492,-0.064271
1.037611,0.211238,-0.150128,0.097331,0.128792
0.950554,-0.054674,-0.077399,0.116416,0.009561
1.037681,-0.066431,0.078414,-0.113722,0.011236
0.94874,0.015275,0.130463,0.008353,0.017266
1.129769,0.036156,0.001531,-0.126226,0.026706
1.018664,-0.012476,0.092359,0.059611,0.098257
1.014393,-0.03657,-0.014203,0.013363,0.062125
1.098456,-0.095452,-0.222824,-0.063736,-0.045186
0.989023,0.065746,-0.174491,0.175613,-0.040032
0.860377,-0.097212,0.127849,-0.064097,-0.12195
0.833683,-0.029208,-0.011101,0.038573,-0.044319
1.08927,-0.012164,-0.021845,0.051372,0.073248
1.199046,0.036753,-0.200183,0.045951,0.088158
0.992808,0.223795,-0.010134,-0.003289,-0.207074
0.949936,-0.194686,-0.049554,0.105553,-0.038168
0.931591,0.046099,0.00852,-0.127202,0.105272
0.945195,0.059205,-0.089414,-0.125705,0.022153
0.956321,0.033943,-0.025127,0.095172,0.119644
1.130621,-0.021615,0.043287,0.10176,0.099975
1.206885,0.061321,-0.17219,-0.018615,-0.063536
0.899599,0.098789,0.01355,-0.103081,0.049642
1.023543,0.27866,0.1862,0.111679,0.110314
0.871363,-0.039143,0.077827,-0.070217,-0.164701
1.082862,0.232494,-0.065519,-0.018876,-0.003064
1.106676,-0.147533,0.017253,0.063028,-0.174235
0.966734,-0.155727,0.06994,0.083972,0.029179
0.992855,0.015561,0.027455,0.074165,-0.081263
0.889209,0.192434,-0.047195,-0.031089,0.128756
1.042579,-0.053933,-0.049432,0.122572,0.015212
1.012904,-0.136438,-0.025452,-0.03449,-0.13478
1.058796,0.003675,-0.051366,0.002328,-0.03179
0.952374,0.021719,0.174034,-0.156595,-0.037947
0.97145,-0.055249,-0.035004,0.044095,0.112972
1.120321,0.046301,-0.013114,-0.14874,0.079149
1.041332,0.019775,0.053464,-0.010361,-0.061778
0.957441,-0.00039,0.041873,0.098029,0.000269
1.128376,0.117075,0.210437,-0.142694,0.012996
0.916745,-0.173698,0.153627,-0.201141,0.098578
0.907036,-0.036911,0.041683,-0.000126,-0.143831
1.131848,-0.083392,-0.027477,-0.226407,-0.144721
1.003821,-0.10125,-0.183651,0.014698,0.129281
1.055368,-0.013378,0.038963,0.004754,-0.026027
1.014951,-0.043948,0.238011,-0.040889,-0.209606
0.883831,0.051975,-0.133034,0.075665,-0.010418
1.047523,-0.065202,-0.086774,-0.160813,-0.028395
1.094588,0.095379,0.007086,0.001962,-0.109148
0.935196,0.095638,-0.027844,-0.150159,0.004461
1.024045,0.063608,0.009627,-0.194161,-0.068173
1.025278,0.01195,0.046103,-0.048809,-0.006432
1.109244,-0.008352,-0.069558,-0.044134,0.143751
1.173943,0.026921,0.012874,0.015188,-0.19083
1.040906,-0.002677,0.259265,0.04383,0.063477
0.991581,-0.036687,0.004152,-0.025806,-0.02709
1.121573,0.22734,0.038747,-0.056044,0.012729
0.910835,0.067213,0.005971,0.038748,-0.076659
1.076818,-0.125988,0.139023,0.032532,0.016565
1.130514,-0.110748,-0.011451,0.055706,0.074212
1.035698,0.051122,-0.111919,0.087773,0.163285
1.090608,-0.184178,0.132417,-0.023236,0.191773
0.96567,-0.02314,0.193162,0.072245,-0.109616
1.003416,0.015461,-0.019237,0.111454,0.095137
0.965143,-0.189355,-0.041339,0.004433,-0.186927
1.008071,-0.288268,-0.105261,0.026406,0.059016
0.980571,0.061526,0.139737,0.124641,-0.269815
1.005534,-0.162484,0.016223,-0.046237,0.016181
0.943809,-0.022448,0.033106,-0.276605,-0.198523
1.050989,-0.034497,0.093296,0.094212,-0.095301
0.94279,0.062973,0.02518,-0.015945,-0.004922
0.952693,-0.034942,0.088948,0.06003,0.135203
0.938592,-0.006683,-0.237631,-0.052742,-0.013578
1.116318,0.09768,-0.059172,-0.048837,0.065432
1.051128,0.0462,-0.004449,0.125635,-0.015092
0.978197,-0.003548,0.014728,0.051934,0.064422
0.944413,-0.09,0.095272,-0.006805,0.128347
1.120672,0.236431,-0.003661,-0.02403,-0.206841
1.015509,0.239188,0.037461,-0.070655,-0.111818
1.221313,-0.108686,0.017926,0.062642,0.031632
1.124523,-0.225853,0.031506,-0.015864,-0.013731
0.934762,-0.03035,0.051289,0.130672,0.079079
1.103643,-0.074605,0.068587,-0.146951,-0.08808
1.192786,0.016899,-0.006871,0.110085,-0.020303
1.242474,0.042656,0.126836,-0.012833,-0.037056
0.939548,0.008074,0.031922,0.083286,0.048562
1.040492,-0.02535,0.144871,0.087061,-0.036911
0.986832,-0.0871,-0.045812,0.057382,0.036652
0.897617,0.098411,0.067217,-0.029382,0.058011
0.876797,-0.150712,-0.151899,0.006573,-0.02753
0.909526,-0.134003,-0.023745,0.067707,0.23348
1.132185,-0.018536,-0.130238,0.169622,-0.118669
0.801055,-0.028296,0.191335,-0.086287,-0.055168
0.726494,0.181933,0.100078,0.064492,0.074955
1.104664,-0.040305,-0.030253,-0.000711,0.166424
0.983868,0.033018,-0.009041,0.020304,0.096244
1.010947,-0.177443,0.199822,-0.029598,-0.000214
0.904181,-0.138981,0.080447,-0.05529,0.115685
0.848155,0.056247,0.100959,-0.106208,0.09333
1.080007,-0.186157,-0.022783,0.051151,-0.053027
1.018497,0.017668,-0.131412,-0.03786,-0.099802
1.002893,0.035975,-0.204781,0.062132,-0.048427
0.881523,0.12216,-0.19139,0.031571,-0.019728
0.919083,-0.025759,0.216323,0.081915,-0.0831
0.964519,-0.054575,-0.025943,-0.003238,-0.080214
0.972899,0.1122,0.132268,-0.055902,0.003415
1.114125,-0.070781,0.018341,-0.206383,0.045358
1.006232,-0.062902,0.106218,0.005969,0.056418
0.92016,0.131955,-0.166172,0.108319,0.008631
1.029185,-0.071067,0.090277,-0.040602,0.015842
0.982573,-0.121683,-0.070243,-0.11567,0.10882
0.992371,-0.177728,-0.051178,-0.098053,-0.14699
1.049775,-0.023031,-0.011882,-0.160232,0.063336
0.968556,0.059081,-0.016728,0.005095,0.225104
1.132138,-0.080256,-0.023771,0.102165,0.002307
0.834554,0.078725,0.107986,0.103724,0.139609
0.97488,-0.20424,-0.250704,-0.031492,-0.08479
1.075215,-0.125833,-0.080966,-0.01832,-0.058951
1.02186,0.019106,-0.048551,-0.149521,-0.013672
1.005407,-0.227696,0.081299,-0.002586,0.12269
0.935125,-0.065915,-0.13193,-0.023788,0.10022
0.836827,-0.038255,0.006387,0.053581,0.15761
0.998419,0.078992,0.063461,0.02338,0.145342
0.930092,0.023425,0.070115,0.077065,0.041727
0.986123,0.094537,-0.001727,0.049278,0.112052
1.028702,-0.184962,0.051609,0.112555,0.061334
0.836256,0.000272,0.077827,-0.031038,-0.008661
0.978588,0.053804,0.164541,-0.110877,-0.007252
0.987649,-0.008761,-0.125298,0.014177,0.063923
0.963237,-0.031292,0.049516,0.015019,-0.14825
0.910187,0.136527,0.109765,-0.060901,0.077555
0.911671,0.169699,0.152273,0.115005,-0.010343
1.074174,0.117707,0.063524,-0.059639,0.072008
1.11574,0.010184,0.021545,-0.073909,0.102572
0.829788,-0.015234,-0.12292,0.125079,-0.071322
0.948407,0.04984,-0.020966,0.030499,-0.081383
1.209957,0.062217,0.044204,-0.05982,-0.01491
0.97685,-0.028223,-0.032691,-0.047031,0.080108
0.969543,0.051166,-0.078563,0.13387,-0.123166
0.933337,0.010677,-0.013844,-0.081537,-0.055652
0.904418,-0.185153,-0.138269,0.05889,-0.075704
0.961318,0.116417,-0.04794,0.039866,-0.082545
1.031039,0.022164,-0.155585,-0.136506,-0.013076
0.981644,-0.016375,0.149676,-0.137774,0.08279
0.91804,0.071231,-0.126566,-0.177833,0.071881
0.974339,0.159326,0.000506,-0.000212,0.140208
0.98735,0.050476,-0.064253,0.01483,0.094386
1.056423,-0.158516,0.031194,0.192653,0.023674
0.994397,-0.050487,-0.193477,0.022226,-0.083095
0.964522,0.10553,-0.007691,-0.231229,-0.000566
0.983033,-0.013309,-0.060454,-0.032078,0.089366
0.852993,0.103876,-0.037073,-0.091563,0.139646
1.060843,0.079278,-0.095639,0.054328,0.045954
1.056691,-0.119519,0.047487,0.097238,0.061457
1.134178,0.161795,-0.007102,-0.022219,0.105913
0.759386,0.045824,0.147282,0.008952,-0.142817
0.841589,-0.053887,-0.068324,-0.104088,-0.139082
0.941794,0.038901,0.052173,-0.075735,-0.121112
0.916087,0.066266,0.050928,0.085758,-0.141041
1.121926,-0.248439,0.003927,-0.196653,-0.002929
0.998629,0.094711,0.117001,-0.025464,-0.142391
0.941039,0.141191,0.056208,0.069779,-0.060732
0.926784,-0.054832,0.067799,0.005493,-0.036093
1.015045,-0.022889,-0.147066,-0.140774,-0.009754
1.038271,0.061785,-0.119316,-0.124215,-0.003866
0.993609,-0.046168,-0.121097,-0.174367,0.202637
0.882124,-0.212309,0.179496,0.005478,-0.150883
0.954259,-0.023992,0.087758,-0.06777,-0.04125
1.081649,-0.231332,0.068187,-0.160392,-0.040201
0.930734,0.038037,-0.008475,0.003448,-0.028044
0.834719,0.037677,-0.052186,0.009079,0.059185
1.215174,-0.123201,-0.062546,0.245729,0.115248
1.057673,0.041475,0.212216,0.106027,0.180915
1.207464,-0.027521,0.136516,0.206751,0.068682
1.172512,0.062922,0.078669,-0.023166,-0.02549
0.966684,-0.197485,0.06585,0.073786,0.140792
1.160364,-0.033108,0.112845,0.076884,-0.079848
0.81467,0.080998,0.0562,0.08913,0.048881
0.994521,-0.107283,-0.114073,-0.077288,-0.061522
1.115732,0.051036,-0.047485,-0.122476,-0.113251
1.008244,-0.030214,0.015548,0.047428,0.209006
1.031233,0.078686,-0.100975,-0.021847,0.007465
1.135286,-0.058727,-0.109485,0.009066,-0.02349
0.961231,0.019163,0.027542,-0.140229,-0.231405
0.997496,0.13485,0.059365,0.047697,0.253099
0.857018,0.080727,-0.044919,-0.041372,-0.183615
1.043623,0.102393,-0.229057,-0.097933,-0.035524
1.060306,-0.073469,-0.055364,-0.028294,-0.036319
0.934616,-0.049234,-0.092715,0.003108,0.084765
1.100854,-0.048255,0.100158,-0.025097,0.03943
0.851645,-0.048411,0.06514,0.017197,-0.122262
0.96938,-0.052682,-0.139165,-0.044776,-0.088057
1.18299,-0.317949,0.028955,0.193699,-0.034595
0.993602,-0.271301,-0.003239,0.090755,0.002185
1.015338,-0.110153,-0.162517,-0.094999,0.023366
0.904479,-0.032902,0.010555,0.066974,0.058301
0.938292,0.02877,-0.033028,-0.068265,-0.034168
0.743379,0.030235,0.035442,-0.013512,-0.251447
0.950501,-0.183752,0.064589,0.032822,-0.048688
1.171655,-0.133841,0.079906,0.153036,0.030484
0.72141,-0.127345,-0.08498,0.003894,-0.006665
1.20577,0.071645,0.026008,0.092041,-0.023818
0.914974,-0.024383,0.269537,0.155484,0.227196
1.058083,-0.072437,-0.027868,-0.035895,-0.075021
1.074312,-0.105122,0.085648,-0.086522,0.145131
1.196361,-0.17007,0.015018,0.024676,0.102974
0.992539,0.083295,-0.0621,0.088643,-0.157182
1.039015,0.022672,0.147508,0.09017,0.004579
0.951375,-0.008972,0.001027,-0.109473,0.120649
0.820769,-0.055275,0.003414,0.082731,-0.020032
0.919594,0.02153,-0.009883,-0.143554,-0.088207
1.170815,0.047484,0.061078,0.188734,0.035847
1.141171,-0.175084,0.118617,0.065474,0.286478
0.992034,0.068073,0.090104,-0.153593,-0.005134
1.129603,-0.14444,-0.046299,-0.097868,0.01597
1.062188,0.011075,-0.035503,0.07408,-0.195374
1.072493,-0.044563,0.24432,0.135218,-0.110236
1.021491,0.003792,0.174052,0.147151,-0.023909
0.931802,0.105724,0.199609,-0.244793,0.120035
1.107795,0.114754,0.061795,0.084015,0.169828
1.13225,-0.049921,0.027047,-0.026515,0.160123
0.933746,0.047762,0.013834,-0.077522,0.18693
1.040337,-0.020003,0.161332,0.002336,-0.052996
1.068982,-0.032062,0.004423,0.020636,-0.096227
0.855814,-0.174193,-0.079542,0.184487,-0.00558
0.931609,-0.011912,0.043125,-0.05156,0.079107
0.961115,-0.089878,0.049488,-0.003717,0.033592
0.959357,-0.168432,-0.083189,-0.009622,-0.050967
0.868884,0.078656,-0.050687,0.027009,-0.151122
0.92391,-0.077624,0.007912,0.035136,0.08177
0.941481,-0.028328,-0.044523,-0.092521,0.052069
0.988882,0.118315,0.029702,-0.061312,-0.07602
1.042111,-0.063571,0.023496,0.004976,0.04353
0.766692,-0.014341,0.140414,-0.041913,0.107297
0.976228,-0.075032,-0.076709,0.017846,0.128015
1.005553,0.033025,0.013292,-0.107432,0.051346
1.074427,0.054389,-0.060112,-0.062877,0.064281
0.903279,-0.005123,0.124783,0.043649,-0.109686
0.847506,-0.110986,-0.078457,0.017239,0.207013
1.135599,0.077453,0.024421,0.198854,0.034369
0.992259,-0.102325,0.037786,0.094608,-0.007781
0.990003,0.067668,-0.130718,0.07993,-0.119851
1.096496,-0.0885,-0.00998,-0.06283,-0.040604
1.001779,0.158799,0.030362,0.157889,-0.010809
1.287643,-0.188023,0.022436,-0.026183,0.068866
0.891809,0.075006,-0.016592,-0.004582,0.025792
0.899968,0.032245,-0.095454,-0.002209,-0.241743
1.235786,0.058849,0.016884,-0.018684,0.055392
0.999726,0.009706,-0.015059,-0.136679,0.026018
1.116465,-0.20625,-0.017578,0.160601,-0.089166
0.911739,0.089998,0.050915,-0.041483,-0.170401
1.152607,-0.143329,-0.07876,-0.021784,-0.206739
1.034933,0.065966,-0.078514,-0.029995,0.069332
0.984109,0.090129,-0.006184,0.069379,0.330233
1.15756,-0.002021,0.045146,0.035561,-0.163045
0.921217,-0.016159,-0.125812,-0.063052,-0.000153
1.135667,-0.035679,-0.014674,-0.115529,0.131798
0.992095,-0.079552,0.157361,0.210821,0.124601
1.115561,0.063262,0.100331,0.136862,-0.063178
0.94077,0.058606,-0.01757,0.042782,0.157054
0.963187,0.122483,-0.242157,0.075231,0.077353
0.979906,-0.035414,0.069754,-0.007008,0.22715
1.018916,0.072477,0.0133,0.051254,-0.063672
0.874979,0.094716,-0.002744,0.108558,0.02313
1.081227,0.019765,-0.072936,-0.049356,0.115941
0.933518,-0.062805,0.034076,-0.144522,0.165517
1.032079,-0.037719,-0.086536,-0.059481,-0.11832
1.09387,-0.089499,-0.068793,-0.03365,0.0583
1.029441,0.007624,0.058613,0.061255,-0.110579
1.036754,0.037789,-0.08603,-0.030279,-0.042555
0.857158,0.187637,-0.022842,0.026318,0.211064
0.978209,-0.027482,0.058085,0.001773,-0.038949
1.188655,-0.052676,-0.11045,0.015552,-0.055655
1.084073,-0.061822,0.166128,-0.083068,0.110845
0.983981,0.18625,0.0899,-0.169158,-0.11907
0.975959,-0.166038,-0.01442,0.13282,-0.118695
